"","date","OBS_VALUE","TITLE_FR","DEMOGRAPHIE2"
"129",2020-02-01,605764,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"130",2020-02-01,754139,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"131",2020-01-01,610188,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"132",2020-01-01,752403,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"133",2019-12-01,613243,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"134",2019-12-01,753383,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"135",2019-11-01,611270,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"136",2019-11-01,753542,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"137",2019-10-01,609101,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"138",2019-10-01,754728,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"139",2019-09-01,608684,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"140",2019-09-01,755725,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"141",2019-08-01,608306,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"142",2019-08-01,756002,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"143",2019-07-01,608426,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"144",2019-07-01,756764,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"145",2019-06-01,608629,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"146",2019-06-01,757058,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"147",2019-05-01,607188,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"148",2019-05-01,757588,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"149",2019-04-01,605929,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"150",2019-04-01,758563,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"151",2019-03-01,607185,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"152",2019-03-01,758238,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"153",2019-02-01,613946,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"154",2019-02-01,757944,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"155",2019-01-01,610284,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"156",2019-01-01,758793,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"157",2018-12-01,609648,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"158",2018-12-01,758590,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"159",2018-11-01,613600,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"160",2018-11-01,759612,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"161",2018-10-01,613875,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"162",2018-10-01,760619,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"163",2018-09-01,613334,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"164",2018-09-01,761102,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"165",2018-08-01,613675,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"166",2018-08-01,761103,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"167",2018-07-01,613139,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"168",2018-07-01,762011,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"169",2018-06-01,611157,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"170",2018-06-01,762280,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"171",2018-05-01,610523,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"172",2018-05-01,761954,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"173",2018-04-01,611071,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"174",2018-04-01,762830,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"175",2018-03-01,607680,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"176",2018-03-01,764675,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"177",2018-02-01,597540,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"178",2018-02-01,766965,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"179",2018-01-01,597903,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"180",2018-01-01,769150,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"181",2017-12-01,606274,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"182",2017-12-01,769553,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"183",2017-11-01,606676,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"184",2017-11-01,769682,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"185",2017-10-01,606438,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"186",2017-10-01,769128,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"187",2017-09-01,607336,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"188",2017-09-01,769332,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"189",2017-08-01,606025,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"190",2017-08-01,771067,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"191",2017-07-01,605189,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"192",2017-07-01,771493,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"193",2017-06-01,605652,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"194",2017-06-01,773542,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"195",2017-05-01,605742,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"196",2017-05-01,776534,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"197",2017-04-01,605395,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"198",2017-04-01,776850,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"199",2017-03-01,607094,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"200",2017-03-01,776921,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"201",2017-02-01,610998,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"202",2017-02-01,777966,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"203",2017-01-01,607914,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"204",2017-01-01,781056,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"205",2016-12-01,593865,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"206",2016-12-01,783640,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"207",2016-11-01,587247,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"208",2016-11-01,786318,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"209",2016-10-01,584078,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"210",2016-10-01,787828,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"211",2016-09-01,583828,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"212",2016-09-01,789507,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"213",2016-08-01,583655,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"214",2016-08-01,791335,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"215",2016-07-01,583635,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
